,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
37,True,06.11.2017,BAJAJ BAYİSİNDEN SIFIR GİBİ MAKİNE ( SON FİYAT ),/ilan/vasita-motosiklet-bajaj-bajaj-bayisinden-sifir-gibi-makine-son-fiyat-499464111/detay,False,False,False,499464111,True,False,False,True,Muğla,Çift Renk,False,False,False,2700.0,True,True,True,False,True,True,11500.0,True,False,False,True,True,2017.0
38,False,06.11.2017,2016 MODEL BAJAJ PULSAR RS200 ABS,/ilan/vasita-motosiklet-bajaj-2016-model-bajaj-pulsar-rs200-abs-499358555/detay,False,False,False,499358555,False,False,False,False,Kocaeli,Sarı,False,False,False,7550.0,True,False,False,False,True,False,12000.0,True,False,False,True,False,2016.0
39,True,08.11.2017,2017 Model Pulsar RS200 Mitas Lastikli Koruma Takozlu Sıfır Gibi,/ilan/vasita-motosiklet-bajaj-2017-model-pulsar-rs200-mitas-lastikli-koruma-takozlu-sifir-gibi-499839441/detay,False,False,False,499839441,False,False,False,False,İstanbul,Siyah,False,False,False,5000.0,False,False,False,False,False,False,11750.0,True,False,False,False,False,2017.0
40,True,08.11.2017,SIFIR AYARINDA BOL EKSTRALI,/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-bol-ekstrali-500172596/detay,False,True,False,500172596,False,False,True,False,Kocaeli,Sarı,True,False,True,13000.0,False,True,True,False,True,False,12000.0,False,False,False,True,False,2016.0
41,True,07.11.2017,Kusursuz arayanlara RS200,/ilan/vasita-motosiklet-bajaj-kusursuz-arayanlara-rs200-499761762/detay,False,False,False,499761762,False,False,False,False,Tekirdağ,Kırmızı,False,False,False,9500.0,False,False,False,False,False,False,10300.0,True,False,False,False,False,2015.0
42,False,07.11.2017,KARA panter ;),/ilan/vasita-motosiklet-bajaj-kara-panter-499721200/detay,False,False,False,499721200,False,False,False,False,İstanbul,Siyah,False,False,False,3500.0,False,False,False,False,False,False,12750.0,True,False,False,False,False,2017.0
43,True,09.11.2017,YILDIRIM MOTOR'dan BAJAJ PULSAR 200RS TÜM KARTLARA TAKSİT,/ilan/vasita-motosiklet-bajaj-yildirim-motor-dan-bajaj-pulsar-200rs-tum-kartlara-taksit-428483998/detay,False,False,False,428483998,False,False,False,False,Sakarya,Çift Renk,False,False,False,0.0,False,False,False,False,False,False,13250.0,False,False,False,False,False,2017.0
44,True,07.11.2017,İlk sahibinden,/ilan/vasita-motosiklet-bajaj-ilk-sahibinden-499550572/detay,False,False,False,499550572,False,False,False,False,İstanbul,Sarı,False,False,False,7500.0,False,False,False,False,False,False,11200.0,True,False,False,False,False,2016.0
45,True,06.11.2017,extrali rs 200,/ilan/vasita-motosiklet-bajaj-extrali-rs-200-499490111/detay,False,False,False,499490111,False,False,False,False,Kütahya,Sarı,False,False,False,5000.0,False,True,True,False,False,False,9500.0,True,False,False,True,False,2016.0
46,True,06.11.2017,2017 PULSAR 200 RS FUL ABS EURO 4 -ALPAY MOTOR --KAPIDA ÖDEME--,/ilan/vasita-motosiklet-bajaj-2017-pulsar-200-rs-ful-abs-euro-4-alpay-motor-kapida-odeme-487490757/detay,False,False,False,487490757,False,False,False,False,Kahramanmaraş,Siyah,False,False,False,0.0,False,False,True,False,True,True,12950.0,False,False,False,False,True,2017.0
47,True,13.11.2017,EURO4 TEKNOLOJİSİNE SAHİP YENİ PULSAR RS 200 2017 MODEL,/ilan/vasita-motosiklet-bajaj-euro4-teknolojisine-sahip-yeni-pulsar-rs-200-2017-model-410143033/detay,False,False,False,410143033,False,False,False,False,Denizli,Siyah,False,False,False,0.0,True,True,True,False,False,False,13590.0,False,False,False,False,False,2016.0
48,True,08.11.2017,Civciv satışta,/ilan/vasita-motosiklet-bajaj-civciv-satista-499975254/detay,False,False,False,499975254,False,False,False,False,İstanbul,Sarı,False,False,False,9200.0,False,False,False,False,False,False,12000.0,True,False,False,False,False,2016.0
49,False,06.11.2017,bajaj pulsar 200 rs,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-200-rs-499339755/detay,False,False,False,499339755,False,False,False,False,Hatay,Kırmızı,False,False,False,3500.0,False,False,False,False,False,False,11500.0,True,False,False,False,False,2016.0
0,True,09.11.2017,HATASIZ KAZASIZ SIFIR GİBİ,/ilan/vasita-motosiklet-bajaj-hatasiz-kazasiz-sifir-gibi-490502879/detay,False,True,False,490502879,False,False,False,False,Ankara,Siyah,False,False,False,6258.0,False,False,False,False,False,True,13250.0,False,False,False,False,True,2015.0
1,True,09.11.2017,Bajaj Pulsar RS 200 SARI,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-rs-200-sari-500412788/detay,False,True,False,500412788,False,False,False,False,Çanakkale,Sarı,False,False,False,16000.0,False,False,False,False,False,False,9750.0,True,False,False,False,False,2016.0
2,False,05.11.2017,Araç takaslı değerinde ki araçlar ya da takaslı,/ilan/vasita-motosiklet-bajaj-arac-takasli-degerinde-ki-araclar-ya-da-takasli-499145840/detay,False,False,False,499145840,False,False,False,False,Zonguldak,Sarı,False,False,False,16500.0,False,False,False,False,False,False,9999.0,True,False,False,False,False,2015.0
3,True,05.11.2017,Açıklamayı okuyunuz,/ilan/vasita-motosiklet-bajaj-aciklamayi-okuyunuz-499104867/detay,False,False,False,499104867,False,False,False,False,Kocaeli,Siyah,False,False,False,1250.0,False,True,True,False,False,False,13000.0,True,False,False,False,False,2017.0
4,False,05.11.2017,2016 model 900 km de,/ilan/vasita-motosiklet-bajaj-2016-model-900-km-de-499105017/detay,False,False,False,499105017,False,False,False,False,Kayseri,Kırmızı,False,False,False,900.0,False,False,False,False,False,False,10500.0,True,False,False,False,False,2016.0
5,True,03.11.2017,GARANTİLİ SERVİS BAKİMLİ RS200,/ilan/vasita-motosiklet-bajaj-garantili-servis-bakimli-rs200-498502942/detay,False,False,False,498502942,False,False,False,False,Samsun,Siyah,False,False,False,14900.0,False,True,True,False,False,False,9300.0,True,False,False,False,False,2015.0
6,True,10.11.2017,''AVSALLAR MD OTOMOTİV'',/ilan/vasita-motosiklet-bajaj-avsallar-m.d-otomotiv-488861866/detay,False,False,False,488861866,False,False,False,False,Antalya,Sarı,False,False,False,3000.0,False,True,True,False,False,False,10250.0,False,False,False,False,False,2017.0
7,True,05.11.2017,bajaj pulsar rs 200,/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-rs-200-498937964/detay,False,False,False,498937964,False,False,False,False,Balıkesir,Kırmızı,False,False,False,14000.0,False,False,False,False,True,False,10500.0,True,False,False,False,False,2016.0
8,True,05.11.2017,Araç Takaslı Çiziksiz RS200,/ilan/vasita-motosiklet-bajaj-arac-takasli-ciziksiz-rs200-498942971/detay,False,False,False,498942971,False,False,False,False,Kocaeli,Sarı,False,False,False,17000.0,False,False,False,False,False,False,9250.0,True,False,False,False,False,2015.0
9,True,06.11.2017,BAYRAK TİCARET BAJAJ DÜZCE BAYİSİNDEN 2017 PULSAR 200 RS LER,/ilan/vasita-motosiklet-bajaj-bayrak-ticaret-bajaj-duzce-bayisinden-2017-pulsar-200-rs-ler-382839037/detay,False,False,False,382839037,False,False,False,False,Düzce,Sarı,False,False,False,0.0,False,False,False,False,False,False,13500.0,False,False,False,False,False,2016.0
10,True,02.11.2017,Bajaj Pulsar RS 200 (Fiyat düştü!) (Son güncelleme 15 kasım),/ilan/vasita-motosiklet-bajaj-bajaj-pulsar-rs-200-fiyat-dustu-son-guncelleme-15-kasim-498314228/detay,False,False,False,498314228,False,True,False,False,Afyonkarahisar,Kırmızı,False,False,False,1200.0,False,False,True,False,True,False,6500.0,True,False,False,False,False,2016.0
11,True,04.11.2017,Rs 200 2015 model,/ilan/vasita-motosiklet-bajaj-rs-200-2015-model-498894557/detay,False,False,False,498894557,False,False,False,False,İzmir,Sarı,False,False,False,12000.0,False,False,False,False,False,False,9700.0,True,False,False,False,False,2015.0
12,True,07.11.2017,AKBELLER MOTORDAN YENİ PULSAR RS 200,/ilan/vasita-motosiklet-bajaj-akbeller-motordan-yeni-pulsar-rs-200-426131201/detay,False,False,False,426131201,False,False,False,False,Konya,Siyah,False,False,False,0.0,False,False,False,False,False,False,12990.0,False,False,False,False,False,2017.0
13,True,01.11.2017,bir haftalık son fiyat,/ilan/vasita-motosiklet-bajaj-bir-haftalik-son-fiyat-497887712/detay,False,False,False,497887712,False,False,False,False,Ankara,Çift Renk,False,False,False,6000.0,False,False,False,False,False,False,11500.0,True,False,False,False,False,2017.0
14,True,03.11.2017,Temiz RS200,/ilan/vasita-motosiklet-bajaj-temiz-rs200-498532464/detay,False,False,False,498532464,False,False,False,False,İzmir,Sarı,False,False,False,11000.0,False,False,False,False,False,False,10950.0,True,False,False,False,False,2016.0
15,False,01.11.2017,SIFIR AYARINDA RS200 ÇOK TEMİZ!,/ilan/vasita-motosiklet-bajaj-sifir-ayarinda-rs200-cok-temiz-497855427/detay,False,False,False,497855427,False,False,False,False,İstanbul,Siyah,False,False,False,1100.0,False,False,False,False,False,False,13000.0,True,False,False,False,False,2017.0
