abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,cbs,city,color,gps,isıtmalı_elcik,karbon,km,koltuk_altı_bagaj,led_sinyal,led_stop,nos,price,sahibinden,ses_sistemi,sırt_desteği,xenon_far,yan_koruma_barları,year,çanta_sistemi_(_üçlü_),çekiş_kontrolü,çift_ayak,ön_cam,ön_koruma_barı
False,03.4.2018,cok temız garaj motoru,/ilan/vasita-motosiklet-honda-cok-temiz-garaj-motoru-548605438/detay,False,False,True,548605438,False,İstanbul,Kırmızı,False,False,False,39000.0,False,False,True,False,3800.0,True,False,False,False,False,2012.0,False,False,False,True,False
False,03.4.2018,Acillll cbf 150,/ilan/vasita-motosiklet-honda-acillll-cbf-150-548594117/detay,False,False,False,548594117,False,İstanbul,Siyah,False,False,False,71.0,False,False,False,False,3750.0,True,False,False,False,False,2007.0,False,False,False,False,False
False,03.4.2018,"Bakımlı, 2013 model extralı CBF150",/ilan/vasita-motosiklet-honda-bakimli-2013-model-extrali-cbf150-548566960/detay,False,False,True,548566960,False,Kocaeli,Kırmızı,False,False,False,19953.0,False,False,False,False,5350.0,True,False,True,False,True,2013.0,False,False,True,True,True
False,03.4.2018,Sahibinden temiz cbf 150 2014,/ilan/vasita-motosiklet-honda-sahibinden-temiz-cbf-150-2014-548325163/detay,False,False,True,548325163,False,İstanbul,Siyah,False,False,False,46.0,False,True,False,False,5000.0,True,False,False,False,True,2014.0,False,False,True,False,True
True,03.4.2018,YADİGAR SATILIYOR,/ilan/vasita-motosiklet-honda-yadigar-satiliyor-548302346/detay,False,False,True,548302346,False,İstanbul,Siyah,False,False,False,20000.0,False,False,False,False,9000.0,True,False,False,False,True,2016.0,False,False,True,True,True
False,02.4.2018,DAHA TEMİZi YOK SIFIR GİBİ,/ilan/vasita-motosiklet-honda-daha-temizi-yok-sifir-gibi-548283066/detay,False,False,True,548283066,False,Denizli,Kırmızı,False,False,False,4000.0,False,False,False,False,9000.0,True,False,False,False,False,2017.0,False,False,True,True,True
False,02.4.2018,Sıkıntısı yok cbf 150,/ilan/vasita-motosiklet-honda-sikintisi-yok-cbf-150-548250937/detay,False,False,False,548250937,False,Denizli,Kırmızı,False,False,False,48000.0,False,False,False,False,4500.0,True,False,False,False,False,2008.0,False,False,False,False,False
False,02.4.2018,FULL + FULL,/ilan/vasita-motosiklet-honda-full-plus-full-548236137/detay,False,True,True,548236137,False,İzmir,Siyah,False,False,False,12000.0,False,False,False,False,8850.0,True,True,False,False,True,2017.0,True,False,True,True,True
False,02.4.2018,0 ayarında cbf,/ilan/vasita-motosiklet-honda-0-ayarinda-cbf-548192951/detay,False,False,False,548192951,False,Erzurum,Kırmızı,False,False,False,500.0,False,False,False,False,8200.0,True,False,False,False,False,2017.0,False,False,False,False,False
True,02.4.2018,GARAJ MOTORU,/ilan/vasita-motosiklet-honda-garaj-motoru-548178321/detay,False,False,False,548178321,False,Manisa,Lacivert,False,False,False,13500.0,False,False,False,False,6250.0,True,False,False,False,False,2015.0,False,False,False,False,False
False,02.4.2018,HONDA CBF 150 EN TEMİZİ 6900 KM,/ilan/vasita-motosiklet-honda-honda-cbf-150-en-temizi-6900-km-548080004/detay,False,False,True,548080004,False,Tekirdağ,Siyah,False,False,True,6900.0,False,False,False,False,6000.0,True,False,False,False,False,2009.0,False,False,True,False,False
False,02.4.2018,Sahibinden 4600 km de,/ilan/vasita-motosiklet-honda-sahibinden-4.600-km-de-548081569/detay,False,False,False,548081569,False,İstanbul,Siyah,False,False,False,4600.0,False,False,False,False,9000.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,02.4.2018,TERTEMİİİZZZ KAÇIRMAA,/ilan/vasita-motosiklet-honda-tertemiiizzz....kacirmaa-547884349/detay,False,False,False,547884349,False,Kocaeli,Siyah,False,False,False,55000.0,False,False,False,False,4750.0,True,False,False,False,False,2012.0,False,False,False,False,False
False,02.4.2018,ÖĞRETMENDEN TEMİZ HONDA,/ilan/vasita-motosiklet-honda-ogretmenden-temiz-honda-547919553/detay,False,False,False,547919553,False,İzmir,Siyah,False,False,False,11000.0,False,False,False,False,5750.0,True,False,False,False,False,2011.0,False,False,False,False,False
False,02.4.2018,GAYET İYİ MOTOR,/ilan/vasita-motosiklet-honda-gayet-iyi-motor-547927022/detay,False,False,True,547927022,False,İzmir,Kırmızı,False,False,False,28600.0,False,False,False,False,6099.0,True,False,False,False,False,2016.0,False,False,True,False,True
False,01.4.2018,ÖĞRETMENDEN TEMİZ CBF 150,/ilan/vasita-motosiklet-honda-ogretmenden-temiz-cbf-150-547894787/detay,False,False,False,547894787,False,Sakarya,Kırmızı,False,False,False,10000.0,False,False,False,False,7750.0,True,False,False,False,True,2016.0,False,False,True,True,True
False,01.4.2018,RÜZGAR anlatmaya gerek yok görüyorsunuz,/ilan/vasita-motosiklet-honda-ruzgar-anlatmaya-gerek-yok-goruyorsunuz-547884951/detay,False,False,True,547884951,False,Antalya,Kırmızı,False,False,False,24000.0,False,False,False,False,6500.0,True,False,True,False,True,2016.0,False,False,False,False,False
False,03.4.2018,Öğretmenden Pırıl Pırıl Yol Arkadaşı,/ilan/vasita-motosiklet-honda-ogretmenden-piril-piril-yol-arkadasi-548630876/detay,False,False,False,548630876,False,Muş,Mavi,False,False,False,54000.0,False,False,False,False,5000.0,True,False,False,False,False,2007.0,False,False,False,False,False
False,03.4.2018,Temiz kullanilmis,/ilan/vasita-motosiklet-honda-temiz-kullanilmis-548607710/detay,False,False,False,548607710,False,Kocaeli,Kırmızı,False,False,False,18000.0,False,False,False,False,3600.0,True,False,False,False,False,2010.0,False,False,False,False,False
False,03.4.2018,"SIFIR KOKUSU ÜSTÜNDE, İHTİYAÇTAN SATILIKTIR",/ilan/vasita-motosiklet-honda-sifir-kokusu-ustunde-ihtiyactan-satiliktir-548602713/detay,False,True,False,548602713,False,Ankara,Siyah,False,False,False,4100.0,False,False,False,False,8650.0,True,False,False,False,True,2017.0,False,False,False,False,True
False,01.4.2018,sahibinden temiz,/ilan/vasita-motosiklet-honda-sahibinden-temiz-547832745/detay,False,False,True,547832745,False,Bolu,Siyah,False,False,True,20000.0,False,True,True,False,5250.0,True,False,False,True,False,2013.0,True,False,True,True,False
False,03.4.2018,GARANTİLİ CBF 2017 MODEL,/ilan/vasita-motosiklet-honda-garantili-cbf-2017-model-548509975/detay,False,False,False,548509975,False,İstanbul,Siyah,False,False,False,8000.0,False,False,False,False,7900.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,01.4.2018,Yaza Hazır Cbf 150,/ilan/vasita-motosiklet-honda-yaza-hazir-cbf-150-547819854/detay,False,False,False,547819854,False,İstanbul,Gri,False,False,False,54000.0,False,False,False,False,3300.0,True,False,False,False,False,2011.0,False,False,False,False,False
False,01.4.2018,acil servis bakimli,/ilan/vasita-motosiklet-honda-acil-servis-bakimli-547798240/detay,False,False,True,547798240,False,İstanbul,Siyah,False,True,False,40000.0,False,True,False,False,4300.0,True,False,False,True,False,2012.0,True,False,False,True,False
False,01.4.2018,DÜŞÜK KM TERTEMİZ!!!,/ilan/vasita-motosiklet-honda-dusuk-km-tertemiz-547798167/detay,False,False,False,547798167,False,Bursa,Siyah,False,False,False,23000.0,False,False,False,False,5300.0,True,False,False,False,False,2012.0,False,False,False,False,False
False,03.4.2018,SIFIR DAN FARKSIZ 2017 MODEL HONDA CBF 150,/ilan/vasita-motosiklet-honda-sifir-dan-farksiz-2017-model-honda-cbf-150-548510798/detay,False,False,True,548510798,False,Kocaeli,Siyah,False,False,False,629.0,False,False,False,False,8500.0,True,False,False,False,False,2017.0,False,False,False,False,True
False,01.4.2018,Satılacak gıbı değil TERTEMIZ HONDA CBF 150,/ilan/vasita-motosiklet-honda-satilacak-gibi-degil-tertemiz-honda-cbf-150-547599216/detay,False,False,False,547599216,False,İstanbul,Siyah,False,False,False,32000.0,False,False,False,False,3750.0,True,False,False,False,False,2011.0,False,True,False,False,False
False,03.4.2018,honda cbf 150cc ns 200 ile takaslı,/ilan/vasita-motosiklet-honda-honda-cbf-150cc-ns-200-ile-takasli-548306253/detay,False,False,True,548306253,False,İstanbul,Kırmızı,False,False,False,18300.0,False,False,True,False,6500.0,True,False,False,True,True,2016.0,False,False,True,True,True
False,03.4.2018,SON FİYAT TEMİZ CBF İLK GELEN ALIR,/ilan/vasita-motosiklet-honda-son-fiyat-temiz-cbf-ilk-gelen-alir-548307857/detay,False,True,True,548307857,False,İstanbul,Siyah,False,False,False,18000.0,True,False,False,False,5250.0,True,False,False,False,True,2015.0,False,False,True,True,True
False,01.4.2018,Honda CBF 150 Full + Full Sıfırdan Farksız!!,/ilan/vasita-motosiklet-honda-honda-cbf-150-full-plus-full-sifirdan-farksiz-547617588/detay,False,False,True,547617588,False,İstanbul,Siyah,False,False,False,44750.0,False,False,False,False,6750.0,True,False,False,True,True,2015.0,False,False,True,True,True
False,03.4.2018,2011 model 52800 km de sorunsuz cbf 150,/ilan/vasita-motosiklet-honda-2011-model-52.800-km-de-sorunsuz-cbf-150-548455427/detay,False,False,True,548455427,False,İstanbul,Siyah,False,False,False,52500.0,False,False,False,False,5250.0,True,False,False,False,False,2011.0,False,False,True,True,False
False,03.4.2018,Sahibinden satılık cbf 150,/ilan/vasita-motosiklet-honda-sahibinden-satilik-cbf-150-548428389/detay,False,False,False,548428389,False,Ankara,Siyah,False,False,False,21000.0,False,False,False,False,5500.0,True,False,False,False,False,2014.0,False,False,False,False,True
False,03.4.2018,Hatasız boyasız,/ilan/vasita-motosiklet-honda-hatasiz-boyasiz-548305351/detay,False,False,False,548305351,False,Denizli,Siyah,False,False,False,2500.0,False,False,False,False,8100.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,03.4.2018,2016 model 2250 kmde,/ilan/vasita-motosiklet-honda-2016-model-2250-kmde-548281024/detay,False,False,False,548281024,False,Balıkesir,Siyah,False,False,False,2250.0,False,False,False,False,8300.0,True,False,False,False,False,2016.0,False,False,False,False,False
True,03.4.2018,Hatasız 2015,/ilan/vasita-motosiklet-honda-hatasiz-2015-548300248/detay,False,False,False,548300248,False,Samsun,Kırmızı,False,False,False,31000.0,False,False,False,False,7700.0,True,False,False,False,False,2015.0,False,False,False,False,False
False,03.4.2018,Honda hayat onda,/ilan/vasita-motosiklet-honda-honda-hayat-onda-548293482/detay,False,False,False,548293482,False,Bursa,Çift Renk,False,False,False,12100.0,False,False,False,False,6800.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,02.4.2018,Sıfır Ayarında,/ilan/vasita-motosiklet-honda-sifir-ayarinda-548277607/detay,False,False,False,548277607,False,Afyonkarahisar,Siyah,False,False,False,3400.0,False,False,False,False,8500.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,02.4.2018,SATILIK TEMIZ TAKASLI,/ilan/vasita-motosiklet-honda-satilik-temiz-takasli-548274815/detay,False,False,True,548274815,False,Ankara,Siyah,False,True,False,150000.0,False,False,False,False,4200.0,True,False,True,False,False,2007.0,False,False,True,False,True
True,02.4.2018,Faturalı plakasız,/ilan/vasita-motosiklet-honda-faturali-plakasiz-548269546/detay,False,False,False,548269546,False,Samsun,Beyaz,False,False,False,2600.0,False,False,False,False,7800.0,True,False,False,False,True,2017.0,False,False,False,False,True
False,31.3.2018,Mükemmel motosiklet! Biniciye!,/ilan/vasita-motosiklet-honda-mukemmel-motosiklet-biniciye-547550201/detay,False,True,True,547550201,False,İzmir,Siyah,False,False,False,7700.0,True,False,False,False,7800.0,True,False,True,False,True,2014.0,True,False,True,True,True
False,02.4.2018,Gel gel kaçirma,/ilan/vasita-motosiklet-honda-gel-gel-kacirma-548231967/detay,False,False,False,548231967,False,Balıkesir,Siyah,False,False,False,3500.0,False,False,False,False,7500.0,True,False,False,False,True,2017.0,False,False,False,False,False
False,02.4.2018,sahibinden kara şimşeyimi satıyorum,/ilan/vasita-motosiklet-honda-sahibinden-kara-simseyimi-satiyorum-548219624/detay,False,False,False,548219624,False,İstanbul,Siyah,False,False,False,9000.0,False,False,False,False,6800.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,02.4.2018,2013 model orjinal dusuk klm,/ilan/vasita-motosiklet-honda-2013-model-orjinal-dusuk-klm-548216980/detay,False,False,False,548216980,False,Eskişehir,Kırmızı,False,False,False,12742.0,False,False,False,False,5750.0,True,False,False,False,False,2013.0,False,False,False,False,True
False,02.4.2018,Acil satılık,/ilan/vasita-motosiklet-honda-acil-satilik-548217774/detay,False,False,False,548217774,False,Bursa,Bordo,False,False,False,480000.0,False,False,False,False,4750.0,True,False,False,False,False,2014.0,False,False,False,False,False
False,02.4.2018,sahibinden honda cbf 150,/ilan/vasita-motosiklet-honda-sahibinden-honda-cbf-150-548215081/detay,False,False,True,548215081,False,Tekirdağ,Siyah,False,False,False,45000.0,False,False,False,False,3750.0,True,False,True,True,False,2010.0,False,False,True,True,True
False,31.3.2018,Acil satılık,/ilan/vasita-motosiklet-honda-acil-satilik-547525197/detay,False,False,True,547525197,False,İstanbul,Siyah,False,False,False,26000.0,False,False,False,False,6000.0,True,False,False,False,False,2016.0,False,False,False,True,True
False,31.3.2018,temiz honda,/ilan/vasita-motosiklet-honda-temiz-honda-544608780/detay,False,False,False,544608780,False,Kocaeli,Siyah,False,False,False,11600.0,False,False,False,False,7500.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,31.3.2018,Kapalı Garaj motoru,/ilan/vasita-motosiklet-honda-kapali-garaj-motoru-547509250/detay,False,False,False,547509250,False,İzmir,Kırmızı,False,False,False,56000.0,False,False,False,False,4750.0,True,False,False,False,True,2011.0,False,False,False,False,True
False,02.4.2018,Acill 2011 model full,/ilan/vasita-motosiklet-honda-acill-2011-model-full-548175658/detay,False,False,False,548175658,False,Ankara,Gümüş Gri,False,False,False,90000.0,False,False,False,False,3999.0,True,False,False,False,False,2011.0,False,False,False,False,False
False,31.3.2018,Acil satılık temiz Cbf,/ilan/vasita-motosiklet-honda-acil-satilik-temiz-cbf-547485974/detay,False,True,True,547485974,False,Ankara,Siyah,False,True,False,90000.0,False,False,False,False,5450.0,True,False,False,False,True,2015.0,True,False,False,False,True
False,02.4.2018,Honda cbf 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-548169462/detay,False,False,False,548169462,False,Kocaeli,Kırmızı,False,False,False,50000.0,False,False,False,False,4750.0,True,False,False,False,False,2012.0,False,False,False,False,False
False,02.4.2018,2016 model 5100 km cbf 150 temiz,/ilan/vasita-motosiklet-honda-2016-model-5100-km-cbf-150-temiz-548086412/detay,False,False,True,548086412,False,Denizli,Kırmızı,False,False,False,5100.0,False,False,False,False,7650.0,True,False,False,False,False,2016.0,False,False,False,False,False
True,02.4.2018,Honda cbf 150 lik,/ilan/vasita-motosiklet-honda-honda-cbf-150-lik-548083649/detay,False,False,False,548083649,False,Antalya,Siyah,False,False,False,7800.0,False,False,False,False,8100.0,True,False,False,False,True,2017.0,False,True,False,False,True
False,02.4.2018,Honda Cbf150 45000 km'de,/ilan/vasita-motosiklet-honda-honda-cbf150-45000-km-de-548072320/detay,False,True,True,548072320,False,Ankara,Kırmızı,False,True,True,45000.0,False,True,True,False,5150.0,True,False,True,True,True,2014.0,True,False,True,True,True
False,02.4.2018,sıfır honda 900 km,/ilan/vasita-motosiklet-honda-sifir-honda-900-km-548020721/detay,False,False,True,548020721,False,Bursa,Siyah,False,False,False,900.0,False,False,False,False,7900.0,True,False,False,False,False,2017.0,False,False,False,False,True
False,31.3.2018,Sahibinden,/ilan/vasita-motosiklet-honda-sahibinden-547393642/detay,False,True,True,547393642,False,Hatay,Çift Renk,False,False,True,54000.0,False,False,False,False,5000.0,True,False,False,True,True,2011.0,False,False,True,False,False
False,02.4.2018,2017 Model 3100 km de Eşsiz güzellik,/ilan/vasita-motosiklet-honda-2017-model-3100-km-de-essiz-guzellik-547952328/detay,False,False,False,547952328,False,İzmir,Kırmızı,False,False,False,3100.0,False,False,False,False,9950.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,02.4.2018,EKSTRALI CBF 150,/ilan/vasita-motosiklet-honda-ekstrali-cbf-150-548044582/detay,False,False,False,548044582,False,Yalova,Gri,False,False,False,43800.0,False,False,False,False,4750.0,True,False,False,False,False,2012.0,False,False,False,False,False
False,02.4.2018,cbf150 açıklamayı kesin oku,/ilan/vasita-motosiklet-honda-cbf150-aciklamayi-kesin-oku-548044399/detay,False,False,False,548044399,False,Trabzon,Siyah,False,False,False,61000.0,False,False,False,False,3500.0,True,False,False,False,False,2008.0,False,False,False,False,False
False,02.4.2018,acil satilik,/ilan/vasita-motosiklet-honda-acil-satilik-548016112/detay,False,False,False,548016112,False,İzmir,Siyah,False,False,False,18300.0,False,False,False,False,6800.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,02.4.2018,yaza hazır evrak lı,/ilan/vasita-motosiklet-honda-yaza-hazir-evrak-li-548011192/detay,False,False,False,548011192,False,Kocaeli,Kırmızı,False,False,False,3200.0,False,False,False,False,7500.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,02.4.2018,2012 Cbf 150,/ilan/vasita-motosiklet-honda-2012-cbf-150-547927042/detay,False,False,False,547927042,False,Ankara,Siyah,False,False,False,12000.0,False,False,False,False,6750.0,True,False,False,False,False,2012.0,False,False,False,False,True
False,01.4.2018,Hatasız cbf 150 ilk sahibinden bundan iyisi bayide,/ilan/vasita-motosiklet-honda-hatasiz-cbf-150-ilk-sahibinden-bundan-iyisi-bayide-547915203/detay,False,False,False,547915203,False,Muğla,Kırmızı,False,False,False,3000.0,False,False,False,False,7250.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,01.4.2018,Acil Nakit İhtiyacından Dolayı 2014 Model CBF 150,/ilan/vasita-motosiklet-honda-acil-nakit-ihtiyacindan-dolayi-2014-model-cbf-150-521842009/detay,False,False,True,521842009,False,İstanbul,Siyah,False,False,False,13000.0,True,True,True,False,4500.0,True,False,True,True,True,2014.0,False,False,True,True,True
False,01.4.2018,ESNAFTAN CBF 150,/ilan/vasita-motosiklet-honda-esnaftan-cbf-150-538215697/detay,False,False,False,538215697,False,İstanbul,Siyah,False,False,False,24000.0,False,False,False,False,5100.0,True,False,False,False,False,2011.0,False,False,False,False,False
False,30.3.2018,citir hasarli cbf,/ilan/vasita-motosiklet-honda-citir-hasarli-cbf-547165513/detay,False,False,False,547165513,False,İstanbul,Kırmızı,False,False,False,69.0,False,False,False,False,2300.0,True,False,False,False,False,2008.0,False,False,False,True,False
False,01.4.2018,Sıfır Gibi CBF 150 sadece 3000 km de,/ilan/vasita-motosiklet-honda-sifir-gibi-cbf-150-sadece-3000-km-de-547890559/detay,False,False,False,547890559,False,Düzce,Siyah,False,False,False,3100.0,False,False,False,False,7000.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,01.4.2018,Honda cbf 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-546177913/detay,False,False,True,546177913,False,Elazığ,Siyah,False,False,False,15850.0,False,False,False,False,6200.0,True,False,False,False,False,2014.0,False,False,False,False,False
False,01.4.2018,memurdan 13 binde temiz kazasiz honda cbf150,/ilan/vasita-motosiklet-honda-memurdan-13-binde-temiz-kazasiz-honda-cbf150-547864282/detay,False,False,False,547864282,False,Konya,Siyah,False,False,False,13000.0,False,False,False,False,5900.0,True,False,False,False,False,2013.0,False,False,False,False,False
False,30.3.2018,acıklamayı oku temiz,/ilan/vasita-motosiklet-honda-aciklamayi-oku-temiz-546733555/detay,False,True,True,546733555,False,Tokat,Kırmızı,False,False,False,80000.0,False,False,False,False,4000.0,True,True,True,True,True,2012.0,False,False,True,True,True
True,01.4.2018,2012 HONDA CBF 150 lik,/ilan/vasita-motosiklet-honda-2012-honda-cbf-150-lik-547863892/detay,False,True,False,547863892,False,Hatay,Kırmızı,False,False,False,1.0,False,False,False,False,5000.0,True,False,False,False,False,2012.0,False,False,False,False,False
False,30.3.2018,kazasiz sorunsuz 2008 model,/ilan/vasita-motosiklet-honda-kazasiz-sorunsuz-2008-model-547136877/detay,False,False,True,547136877,False,İstanbul,Kırmızı,False,False,False,112500.0,False,True,False,False,3650.0,True,False,False,True,True,2008.0,False,False,True,True,True
False,01.4.2018,2016 cbf 150,/ilan/vasita-motosiklet-honda-2016-cbf-150-547860209/detay,False,False,False,547860209,False,İstanbul,Kırmızı,False,False,False,18700.0,False,False,False,False,6200.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,01.4.2018,~ KIRMIZI OLSUN 3 KURUŞ FAZLA OLSUN ~,/ilan/vasita-motosiklet-honda-kirmizi-olsun-3-kurus-fazla-olsun-547854146/detay,False,False,False,547854146,False,İstanbul,Kırmızı,False,False,False,1800.0,False,False,False,False,8500.0,True,False,False,False,False,2017.0,False,False,False,False,False
True,03.4.2018,SAHİBİNDEN ORJİNAL BAKIMLI,/ilan/vasita-motosiklet-honda-sahibinden-orjinal-bakimli-548633459/detay,False,False,False,548633459,False,Edirne,Çift Renk,False,False,False,13500.0,False,False,True,False,6750.0,True,False,False,False,False,2015.0,False,False,False,False,False
False,01.4.2018,acil satılık,/ilan/vasita-motosiklet-honda-acil-satilik-547856255/detay,False,False,False,547856255,False,İstanbul,Siyah,False,False,False,26000.0,False,False,False,False,5150.0,True,False,False,False,False,2011.0,False,False,False,False,True
False,03.4.2018,Honda CBF 150 cc,/ilan/vasita-motosiklet-honda-honda-cbf-150-cc-548613327/detay,False,False,False,548613327,False,Çanakkale,Kırmızı,False,False,False,3806.0,False,False,False,False,4300.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,01.4.2018,2017 model 9000 kmde,/ilan/vasita-motosiklet-honda-2017-model-9000-kmde-547835187/detay,False,False,False,547835187,False,İstanbul,Siyah,False,False,False,9000.0,False,False,False,False,7500.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,30.3.2018,TEMIZ FULL SERVIS BAKIMLI,/ilan/vasita-motosiklet-honda-temiz-full-servis-bakimli-547106916/detay,False,False,True,547106916,False,Tekirdağ,Kırmızı,False,False,False,7300.0,True,True,True,False,8800.0,True,False,False,True,False,2017.0,False,False,True,True,False
False,30.3.2018,HONDA PLAZA MARMARADAN 2017 MODEL 12000 KM DE CBF150,/ilan/vasita-motosiklet-honda-honda-plaza-marmaradan-2017-model-12000-km-de-cbf150-547103479/detay,False,False,False,547103479,False,İstanbul,Siyah,False,False,False,12000.0,False,False,False,False,7600.0,False,False,False,False,False,2017.0,False,False,False,False,False
False,01.4.2018,acil gel al,/ilan/vasita-motosiklet-honda-acil-gel-al-547824535/detay,False,False,False,547824535,False,İstanbul,Siyah,False,False,False,63000.0,False,False,False,False,4000.0,True,False,False,False,True,2013.0,False,False,False,False,True
False,01.4.2018,NOKTA HATASIZ 2017 CBF 150 1550 KM DE! İLK GELEN ALIR!!!!!!!!!,/ilan/vasita-motosiklet-honda-nokta-hatasiz-2017-cbf-150-1550-km-de-ilk-gelen-alir-547831352/detay,False,False,True,547831352,False,Isparta,Kırmızı,False,False,False,1558.0,False,False,False,False,8500.0,True,False,False,False,False,2017.0,False,False,True,False,False
False,03.4.2018,honda cbf 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-548575325/detay,False,False,False,548575325,False,İstanbul,Kırmızı,False,False,False,86000.0,False,False,False,False,4300.0,True,False,False,False,False,2013.0,False,False,False,False,False
False,01.4.2018,ilk Günkü gibi tertemiz,/ilan/vasita-motosiklet-honda-ilk-gunku-gibi-tertemiz-533211639/detay,False,False,True,533211639,False,İstanbul,Siyah,False,False,False,7500.0,False,False,False,False,7250.0,True,False,False,False,True,2017.0,False,False,True,True,True
False,01.4.2018,Honda cbf 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-547798031/detay,False,False,False,547798031,False,Tekirdağ,Siyah,False,False,False,300.0,False,False,False,False,9000.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,01.4.2018,Orijinal Honda CBF 150,/ilan/vasita-motosiklet-honda-orijinal-honda-cbf-150-547786354/detay,False,False,False,547786354,False,İstanbul,Kırmızı,False,False,False,10800.0,False,False,False,False,7400.0,True,False,False,False,True,2016.0,False,False,True,False,False
False,01.4.2018,İhtiyaçtan Temiz Honda Cbf150,/ilan/vasita-motosiklet-honda-ihtiyactan-temiz-honda-cbf150-545880222/detay,False,False,False,545880222,False,Manisa,Siyah,False,False,False,2500.0,False,False,False,False,8000.0,True,False,False,False,False,2017.0,False,False,True,False,False
False,01.4.2018,"kurye motoru,degildir",/ilan/vasita-motosiklet-honda-kurye-motoru%2Cdegildir-547771473/detay,False,False,False,547771473,False,İstanbul,Siyah,False,False,False,42000.0,False,False,False,False,5500.0,True,False,False,False,False,2011.0,False,False,False,False,False
False,03.4.2018,Takaslı HONDA CBF 150,/ilan/vasita-motosiklet-honda-takasli-honda-cbf-150-548501684/detay,False,False,False,548501684,False,Kocaeli,Siyah,False,False,False,59000.0,False,False,False,False,3200.0,True,False,False,False,False,2007.0,False,False,False,False,False
False,30.3.2018,sorunsuz temiz,/ilan/vasita-motosiklet-honda-sorunsuz-temiz-547028380/detay,False,False,True,547028380,False,Mersin,Kırmızı,False,False,False,6350.0,True,False,False,False,7900.0,True,False,False,False,True,2016.0,False,False,True,True,True
False,30.3.2018,tamamiyla orjinal,/ilan/vasita-motosiklet-honda-tamamiyla-orjinal-547027227/detay,False,False,False,547027227,False,İzmir,Kırmızı,False,False,False,17600.0,False,False,False,False,6250.0,True,False,False,False,False,2014.0,False,False,False,False,False
False,01.4.2018,Temizzzz bakımlı,/ilan/vasita-motosiklet-honda-temizzzz-bakimli-547655610/detay,False,False,True,547655610,False,Bursa,Siyah,False,False,False,23400.0,False,False,True,False,6300.0,True,False,False,True,True,2015.0,False,False,False,False,True
False,03.4.2018,hatasız tramersiz,/ilan/vasita-motosiklet-honda-hatasiz-tramersiz-548481972/detay,False,False,False,548481972,False,İstanbul,Kırmızı,False,False,False,3850.0,False,False,False,False,7500.0,True,False,False,False,False,2017.0,False,False,False,False,False
False,01.4.2018,Honda Cbf 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-547615087/detay,False,False,True,547615087,False,Aydın,Siyah,False,False,False,24000.0,False,False,False,False,5900.0,True,False,False,False,False,2013.0,False,False,True,True,False
False,30.3.2018,HONDA CBF 150 MASRAFSIZ !!,/ilan/vasita-motosiklet-honda-honda-cbf-150-masrafsiz-512272638/detay,False,False,False,512272638,False,Aydın,Siyah,False,False,False,14310.0,False,False,False,False,4300.0,False,False,False,False,False,2011.0,False,False,False,False,False
False,30.3.2018,2015 6600 kmde,/ilan/vasita-motosiklet-honda-2015-6600-kmde-546992739/detay,False,False,True,546992739,False,Bursa,Siyah,False,False,False,6600.0,False,False,False,False,7100.0,True,False,False,False,False,2015.0,False,False,True,False,True
False,30.3.2018,Honda CBF 150,/ilan/vasita-motosiklet-honda-honda-cbf-150-546970308/detay,False,False,False,546970308,False,Manisa,Kırmızı,False,False,False,24000.0,False,False,False,False,4650.0,True,False,False,False,False,2010.0,False,False,False,False,False
False,01.4.2018,Sahibinden sıfır ayarında cbf 150,/ilan/vasita-motosiklet-honda-sahibinden-sifir-ayarinda-cbf-150-547557352/detay,False,False,False,547557352,False,Tekirdağ,Siyah,False,False,False,11500.0,False,False,False,False,7750.0,True,False,False,False,False,2016.0,False,False,False,False,False
False,31.3.2018,cbf 150 bakımlı,/ilan/vasita-motosiklet-honda-cbf-150-bakimli-547573505/detay,False,False,False,547573505,False,Ankara,Siyah,False,False,False,38500.0,False,False,False,False,4750.0,True,False,False,False,False,2009.0,False,False,False,False,False
False,02.4.2018,Acil Satilik,/ilan/vasita-motosiklet-honda-acil-satilik-548274271/detay,False,True,True,548274271,False,Adana,Kırmızı,False,False,False,14000.0,False,False,False,False,6750.0,True,False,False,False,True,2016.0,False,False,True,False,True
