,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
9,False,07.2.2018,acil satılık araba takası olur,/ilan/vasita-motosiklet-bajaj-acil-satilik-araba-takasi-olur-526447117/detay,False,False,False,526447117,False,False,False,False,İstanbul,Siyah,False,False,False,4250.0,False,False,False,False,False,False,12200.0,True,False,False,False,False,2017.0
10,False,09.2.2018,MOTO TUNÇ'DAN HATASIZ NS 200,/ilan/vasita-motosiklet-bajaj-moto-tunc-dan-hatasiz-ns-200-527026850/detay,False,False,False,527026850,False,False,False,True,Balıkesir,Çift Renk,False,False,False,10900.0,True,False,False,False,True,False,8900.0,False,False,False,False,True,2015.0
11,False,07.2.2018,TEMİZ&BAKIM­LI&KAZASIZ 2016 GARAJ MOTORU,/ilan/vasita-motosiklet-bajaj-temiz-bakimli-kazasiz-2016-garaj-motoru-526417125/detay,False,False,False,526417125,False,False,False,False,İstanbul,Siyah,False,False,False,22000.0,False,False,False,False,False,False,8150.0,True,False,False,False,False,2016.0
12,True,09.2.2018,4 aylık sıfır gibi ns 200 abs euro4 2017 takas olur,/ilan/vasita-motosiklet-bajaj-4-aylik-sifir-gibi-ns-200-abs-euro4-2017-takas-olur-526983418/detay,False,False,False,526983418,False,False,False,False,Antalya,Çift Renk,False,False,False,3500.0,False,False,False,False,False,False,12500.0,True,False,False,False,True,2017.0
13,False,11.2.2018,satilik bulsar,/ilan/vasita-motosiklet-bajaj-satilik-bulsar-527616784/detay,False,False,False,527616784,False,False,False,False,Mersin,Siyah,False,False,False,12000.0,False,False,False,False,False,False,8000.0,True,False,False,False,False,2014.0
14,False,22.2.2018,ÇINAR MOTOR SİZLERİ SENETLE VADELİ MOTOSİKLET SAHİBİ YAPIYOR!!!,/ilan/vasita-motosiklet-bajaj-cinar-motor-sizleri-senetle-vadeli-motosiklet-sahibi-yapiyor-531478990/detay,False,False,False,531478990,False,False,False,True,İstanbul,Siyah,False,False,False,17500.0,False,False,False,False,False,True,8750.0,False,False,False,False,True,2016.0
15,False,11.2.2018,Sahibinden Temiz Pulsar Ns200,/ilan/vasita-motosiklet-bajaj-sahibinden-temiz-pulsar-ns200-527492732/detay,False,False,False,527492732,False,False,False,False,İstanbul,Siyah,False,False,False,15000.0,False,False,False,False,True,False,8500.0,True,False,False,False,False,2016.0
16,False,08.2.2018,bence kaçırma 1 ay sonra bu fiyata zor bulunur,/ilan/vasita-motosiklet-bajaj-bence-kacirma-1-ay-sonra-bu-fiyata-zor-bulunur-526816606/detay,False,False,False,526816606,False,False,False,False,İstanbul,Kırmızı,False,False,False,17000.0,False,False,False,False,False,False,8700.0,True,False,False,False,False,2016.0
17,False,08.2.2018,BİNİCİSİNE ÖZEL ÇİZİKSİZ,/ilan/vasita-motosiklet-bajaj-binicisine-ozel-ciziksiz-526794146/detay,False,False,False,526794146,False,False,False,False,Adana,Siyah,False,False,False,15500.0,False,False,False,False,False,False,9000.0,True,False,False,False,False,2016.0
18,False,08.2.2018,fiyat düştü acill,/ilan/vasita-motosiklet-bajaj-fiyat-dustu-acill-526788548/detay,False,False,True,526788548,False,False,False,True,İstanbul,Kırmızı,False,False,False,23000.0,False,False,False,False,False,False,7750.0,True,False,False,False,False,2014.0
