,abs,ad_date,ad_title,ad_url,airbag,alarm,arka_bagaj,bike_id,canta_sistemi__uclu_,cbs,cekis_kontrolu,cift_ayak,city,color,gps,isitmali_elcik,karbon,km,koltuk_alti_bagaj,led_sinyal,led_stop,nos,on_cam,on_koruma_bari,price,sahibinden,ses_sistemi,sirt_destegi,xenon_far,yan_koruma_barlari,year
4,True,19.7.2017,Hatasız Kusursuz İron Max,/ilan/vasita-motosiklet-yamaha-hatasiz-kusursuz-iron-max-464095717/detay,True,False,False,464095717,False,False,False,False,Antalya,Siyah,False,False,False,9200.0,False,False,False,False,False,False,17800.0,True,False,True,False,False,2016.0
5,True,12.7.2017,Ağustos 2016 Trafik çıkışlı sıfır ayarında extralı,/ilan/vasita-motosiklet-yamaha-agustos-2016-trafik-cikisli-sifir-ayarinda-extrali-461466998/detay,False,False,False,461466998,False,False,False,False,Hatay,Siyah,False,False,False,12000.0,False,False,False,False,True,False,16500.0,True,False,False,False,True,2016.0
6,True,11.7.2017,"Hatasız , Kazasız , Tramersiz",/ilan/vasita-motosiklet-yamaha-hatasiz-kazasiz-tramersiz-461167531/detay,False,False,False,461167531,True,False,False,True,Bursa,Beyaz,False,False,False,12750.0,True,False,True,False,False,False,14900.0,True,False,False,False,False,2014.0
7,True,28.6.2017,aksesuarlı korumalı temiz xmax,/ilan/vasita-motosiklet-yamaha-aksesuarli-korumali-temiz-xmax-347012050/detay,False,False,False,347012050,False,False,False,False,Muğla,Beyaz,False,False,False,10500.0,False,False,False,False,False,False,15500.0,True,False,True,False,True,2015.0
8,True,12.6.2017,2014 MODEL TEMİZ XMAX,/ilan/vasita-motosiklet-yamaha-2014-model-temiz-xmax-448733336/detay,False,False,True,448733336,False,False,False,True,İzmir,Beyaz,False,False,False,14999.0,True,True,True,False,True,False,16200.0,True,False,False,False,False,2014.0
9,True,29.5.2017,2016 Yamaha X-Max 250 ABS 10000km,/ilan/vasita-motosiklet-yamaha-2016-yamaha-x-max-250-abs-10.000km-445453320/detay,False,True,True,445453320,False,False,False,True,İstanbul,Beyaz,False,False,False,10000.0,True,False,False,False,True,False,16500.0,True,False,False,False,False,2016.0
10,True,22.5.2017,Xmax-ironmax-250,/ilan/vasita-motosiklet-yamaha-xmax-ironmax-250-441830879/detay,False,False,False,441830879,False,False,False,False,İstanbul,Siyah,False,False,False,9000.0,False,False,False,False,False,False,18500.0,True,False,True,False,False,2016.0
11,True,09.5.2017,Ekstralı x-max,/ilan/vasita-motosiklet-yamaha-ekstrali-x-max-435328059/detay,False,False,False,435328059,False,False,False,True,Muğla,Gri,False,False,False,6700.0,False,False,False,False,True,False,17500.0,True,False,True,False,True,2016.0
12,True,12.4.2017,SERVİS BAKIMLI SAHİBİNDEN SIFIR AYARINDA,/ilan/vasita-motosiklet-yamaha-servis-bakimli-sahibinden-sifir-ayarinda-421738091/detay,False,False,False,421738091,False,False,False,False,İstanbul,Çift Renk,False,False,False,21000.0,False,False,False,False,False,False,15250.0,True,False,True,False,False,2015.0
13,True,23.3.2017,"Akrapovic'li, Extralı Xmax250 ABS",/ilan/vasita-motosiklet-yamaha-akrapovic-li-extrali-xmax250-abs-413804901/detay,False,False,False,413804901,False,False,False,False,İstanbul,Siyah,False,False,False,13000.0,True,False,True,False,True,False,14900.0,True,False,True,False,False,2015.0
14,True,16.11.2016,sıfırdan farkı km si,/ilan/vasita-motosiklet-yamaha-sifirdan-farki-km-si-364927046/detay,False,False,False,364927046,False,False,False,True,Yalova,Siyah,False,False,False,8000.0,True,False,False,False,True,False,17500.0,True,False,True,False,False,2016.0
