"abs","ad_date","ad_title","ad_url","airbag","alarm","arka_bagaj","bike_id","canta_sistemi__uclu_","cbs","cekis_kontrolu","cift_ayak","city","color","gps","isitmali_elcik","karbon","km","koltuk_alti_bagaj","led_sinyal","led_stop","nos","on_cam","on_koruma_bari","price","sahibinden","ses_sistemi","sirt_destegi","xenon_far","yan_koruma_barlari","year"
"True","06.10.2017","yata yata büyümüş","/ilan/vasita-motosiklet-bmw-yata-yata-buyumus-489021276/detay","False","False","True",489021276,"False","False","False","True","Balıkesir","Sarı","False","True","False","39000.0","False","False","False","False","True","False","17000.0","True","False","False","True","False","2005.0"
"True","02.10.2017","KAZASIZ MUAYNELİ F650GS son indirim satılmazsa binerim","/ilan/vasita-motosiklet-bmw-kazasiz-muayneli-f650gs-son-indirim-satilmazsa-binerim-487804543/detay","False","True","True",487804543,"False","False","False","False","İstanbul","Kırmızı","False","False","False","23000.0","False","False","False","False","True","False","30000.0","True","False","True","False","False","2008.0"
"True","04.10.2017","BMW F 650 GS","/ilan/vasita-motosiklet-bmw-bmw-f-650-gs-488593603/detay","False","False","False",488593603,"False","False","False","False","Ankara","Beyaz","False","False","False","38000.0","False","False","False","False","False","False","18000.0","True","False","False","False","True","2005.0"
"False","30.10.2017","2006 MODEL BMW F650 GS","/ilan/vasita-motosiklet-bmw-2006-model-bmw-f650-gs-487200465/detay","False","False","False",487200465,"False","False","False","False","Mersin","Gümüş Gri","False","False","False","88609.0","False","False","False","False","False","False","17900.0","False","False","False","False","False","2006.0"
"True","30.9.2017","ORJİNAL 28300 km 2006 MODEL","/ilan/vasita-motosiklet-bmw-orjinal-28300-km-2006-model-476798088/detay","False","False","False",476798088,"False","False","False","False","Edirne","Gri","False","False","False","28300.0","False","False","False","False","False","False","19500.0","True","False","False","False","True","2006.0"
"True","26.9.2017","İkinci sahibinden Makineyi büyüttüğüm için satılık","/ilan/vasita-motosiklet-bmw-ikinci-sahibinden-makineyi-buyuttugum-icin-satilik-485626976/detay","False","True","True",485626976,"False","False","False","True","Mersin","Gümüş Gri","False","True","False","88470.0","False","False","True","False","True","True","17250.0","True","False","False","False","True","2006.0"
"True","27.9.2017","TEMİZ BAKIMLI","/ilan/vasita-motosiklet-bmw-temiz-bakimli-486186548/detay","False","False","False",486186548,"True","False","False","True","Balıkesir","Sarı","False","True","False","33000.0","False","False","False","False","True","False","17000.0","True","False","False","False","False","2003.0"
"False","23.10.2017","ÖZEN MOTOR - BMW F 650 GS - 2001 MODEL - SARI - 29350 KM DE","/ilan/vasita-motosiklet-bmw-ozen-motor-bmw-f-650-gs-2001-model-sari-29.350-km-de-473400755/detay","False","False","False",473400755,"False","False","False","False","Gaziantep","Sarı","False","False","False","29350.0","False","False","False","False","False","False","15500.0","False","False","False","False","False","2001.0"
"True","13.9.2017","Bankacıdan tamamen orjinal","/ilan/vasita-motosiklet-bmw-bankacidan-tamamen-orjinal-481187903/detay","False","False","True",481187903,"False","False","False","True","İstanbul","Sarı","False","True","False","28500.0","False","False","False","False","True","False","18000.0","True","False","False","False","False","2005.0"
"True","09.9.2017","2005 F650GS SORUNSUZ","/ilan/vasita-motosiklet-bmw-2005-f650gs-sorunsuz-479698241/detay","False","False","True",479698241,"False","False","False","True","Muğla","Mavi","False","True","False","93658.0","False","False","False","False","True","True","18000.0","True","False","False","False","False","2005.0"
"True","01.9.2017","ACİL BOYASIZ HATASIZ ÇOK TEMİZ OTO TAKASLI","/ilan/vasita-motosiklet-bmw-acil-boyasiz-hatasiz-cok-temiz-oto-takasli-476817292/detay","False","False","True",476817292,"False","False","False","True","Mersin","Kırmızı","False","True","False","68000.0","False","False","True","False","True","True","31500.0","True","False","False","False","True","2008.0"
"True","24.8.2017","Kusursuz BMW F650 GS","/ilan/vasita-motosiklet-bmw-kusursuz-bmw-f650-gs-473819899/detay","False","False","False",473819899,"False","False","False","False","Bursa","Kırmızı","False","False","False","20000.0","False","False","False","False","False","True","35250.0","True","False","False","False","True","2009.0"
"True","24.8.2017","Sahibinden Temiz F650 GS","/ilan/vasita-motosiklet-bmw-sahibinden-temiz-f650-gs-473902493/detay","False","True","False",473902493,"False","False","False","True","İzmir","Siyah","False","True","False","101000.0","False","False","False","False","True","False","15500.0","True","False","False","False","True","2006.0"
"True","18.8.2017","Bakımlı BMW F650GS","/ilan/vasita-motosiklet-bmw-bakimli-bmw-f650gs-471647001/detay","False","False","True",471647001,"False","False","False","True","Muğla","Mavi","False","False","False","38000.0","True","False","False","False","False","True","12000.0","True","False","False","False","False","2000.0"
"True","07.8.2017","2005 Model F650 GS (0 Kondisyonda)","/ilan/vasita-motosiklet-bmw-2005-model-f650-gs-0-kondisyonda-469234586/detay","False","False","True",469234586,"False","False","False","True","İzmir","Mavi","False","True","False","63000.0","False","False","False","False","True","False","17500.0","True","False","True","False","True","2005.0"
"False","07.8.2017","2008 model çift buji","/ilan/vasita-motosiklet-bmw-2008-model-cift-buji-469278872/detay","False","False","False",469278872,"False","False","False","False","Çanakkale","Kırmızı","False","False","False","54000.0","False","False","False","False","False","False","18250.0","True","False","False","False","False","2008.0"
"True","12.7.2017","sıfır ayarında hatasız","/ilan/vasita-motosiklet-bmw-sifir-ayarinda-hatasiz-461607210/detay","False","False","True",461607210,"False","False","False","False","Ankara","Mavi","False","True","False","50000.0","False","False","False","False","False","False","18000.0","True","False","False","False","False","2005.0"
"True","11.7.2017","Acil Satılık BMW F650GS","/ilan/vasita-motosiklet-bmw-acil-satilik-bmw-f650gs-461055808/detay","False","False","False",461055808,"False","False","False","False","Hatay","Mavi","False","True","False","51000.0","False","False","False","False","False","False","17750.0","True","False","False","False","False","2006.0"
